"","X","X1.25","X1.25","X1.25","X0.75","X1","X1","X0.5","X0.75","X0.75","X1.75","X0.75","X1","X1.5","X1.25","X1.25","X0.75","X1","X1.5","X1.25","X1","X1.25","X0.75","X1","X1.5","X1.25","X1"
"42","591.5","0.108091065130453","0.217505952459922","0.160565333576108","0.133301779799462","0.314723298860002","0.209903373781468","0.208859522575528","0.156077069332202","0.0825111842456924","0.145032867144904","0.143777242737139","0.223370624157544","0.148292405994796","0.232379349682983","0.209161563076312","0.291312865795588","0.156558587138397","0.0776337676882297","0.153294174994364","0.157751915965473","0.150159504826481","0.202916487918891","0.18290566309655","0.105916353254915","0.167844189879325","0.121357600320492"
"43","596.1","0.102942461519859","0.206927972566077","0.152365562523505","0.126653658322441","0.29843867557636","0.199008153783701","0.198186998319353","0.150394299241681","0.0786990733012426","0.138006622733549","0.136658332149493","0.2116563070673","0.140723844161906","0.221282050478638","0.199329870439473","0.27786734932939","0.149043965425069","0.0738713620786445","0.145261152988815","0.149999933521136","0.143126258885709","0.193622368606791","0.173175412044747","0.101022514627782","0.159132599151858","0.115201055660994"
"44","600.6","0.0993479978670572","0.19783023178992","0.144954423626646","0.121088355577693","0.283291447475126","0.188790699993225","0.188988073668804","0.145813190509375","0.0754563943776038","0.130626234912369","0.129921896537356","0.20030766162105","0.134021331045404","0.209700766299824","0.188924439384732","0.264636937066796","0.141566365244832","0.0702636470112071","0.137160261164629","0.142330224436623","0.136096391231716","0.183486639141873","0.164329808349625","0.0966706958961647","0.150613304417317","0.10842631298688"
"45","604.8","0.0971208153861707","0.19091429986017","0.140571547857415","0.117936935784866","0.27096329181405","0.181857185393181","0.18228611605351","0.142963688342911","0.0745147976626899","0.125744916142867","0.125707814508663","0.192019682798251","0.130157602981405","0.201566902914343","0.180988142735772","0.254907748614848","0.136538198586093","0.069156625184457","0.131855871820808","0.137180920670233","0.131171584903237","0.176369744635634","0.158677372052286","0.0943062899264142","0.144898054305202","0.104026500909414"
"46","609","0.0964208418056815","0.17515114285782","0.132046416417525","0.114013353241158","0.262614932929565","0.173060967346666","0.176667867138786","0.141944193529228","0.0698835706044635","0.120434668845709","0.118016179558225","0.182070235260077","0.125385535131231","0.195970612763832","0.175572997017773","0.243383209841186","0.129665588986027","0.0654558979673236","0.123645357728441","0.133489200437921","0.12895352642195","0.166452093522821","0.147496632788433","0.0910058983794056","0.13525546559215","0.0985115536703218"
"47","613.7","0.0951016611948825","0.168712101857323","0.12830377114203","0.112586261164597","0.251283965734685","0.167062577287253","0.171578497792917","0.140479366307918","0.0708274109934043","0.115946011861879","0.114622227423893","0.174027083968445","0.122958513445955","0.188756537179685","0.167702531354771","0.233765956941644","0.124900290084335","0.0655799489385142","0.119032832657173","0.129209523869714","0.124700608091732","0.160839165983384","0.141853640962584","0.0900788468675953","0.130468285701892","0.0942600877910169"
"48","618.7","0.0927922881939268","0.161564359321937","0.122860002185965","0.109373545224525","0.238797985709141","0.159724161935127","0.165003871053542","0.137880706268948","0.0703169383853449","0.110544527822896","0.109328245246874","0.164444344147622","0.119060026992234","0.178799916136407","0.158032456221036","0.222551319482659","0.118506063164397","0.0641205391162002","0.112773299394763","0.123341796768673","0.118597688737231","0.152945297084316","0.135224625316437","0.0878882659064072","0.123651859877659","0.0888336813655891"
"49","623.4","0.0908094947705541","0.155345919066479","0.118028745480371","0.106431033387526","0.227167657733264","0.152991142069359","0.159078281243567","0.13563880167772","0.0698318252749835","0.105547649828554","0.104144299663742","0.15562227713053","0.115316218916632","0.169828945553411","0.149079149616814","0.212284854204646","0.112475218290676","0.0624660324538831","0.107439450982255","0.118331158986366","0.113128148669017","0.145528858535623","0.127744003658014","0.0858471601310966","0.117397383522729","0.0842803064849367"
"50","628","0.0885040265450228","0.148952446293192","0.112860269733581","0.103153520081028","0.216029306315791","0.14607991024086","0.152938003475375","0.133196699805053","0.0689515509863035","0.100060189832623","0.0995974413374902","0.146841119368706","0.111548467187765","0.161669402790385","0.140498504283357","0.202606682052502","0.10657611616967","0.0610979455593962","0.101686715508143","0.112994691022087","0.108315426344698","0.13850459148394","0.120384025947291","0.0831467680705553","0.111659373512504","0.0794797110356251"
"51","632.7","0.0864662222936579","0.143025926936872","0.107769039666101","0.0997727186816217","0.205362827019965","0.139326366456055","0.147106447775161","0.131119946609542","0.0680349245322054","0.094992829453442","0.0944791654019976","0.138387616382618","0.107702058260345","0.153381992687438","0.132594298795886","0.193617307535731","0.100861187056396","0.0593078789217498","0.096001133002416","0.10730380387556","0.10270894567639","0.131551676967048","0.113094354043522","0.0807451413550769","0.105885408741701","0.0746793677987417"
"52","637.2","0.0840900556344878","0.137461679882245","0.102588032216651","0.0959547591920897","0.195178272680476","0.132602984525788","0.140624135122644","0.128717503705542","0.0666863025822911","0.0902535992163503","0.0893530923725798","0.130551626051939","0.103532781159116","0.145219291863824","0.125011736442423","0.185910231403385","0.0953248262404817","0.0576611208551723","0.0901746438982048","0.101888530822951","0.0975494048237045","0.124222185050859","0.106391688743659","0.0782691845746229","0.100070326916519","0.0705812819185767"
"53","641.8","0.0817055678512569","0.13156096134607","0.0974555744732519","0.0921812638288217","0.185765058746047","0.125760760451828","0.134634810117348","0.126150954427426","0.0652962502259395","0.085113626996435","0.0848909853824878","0.122360074686098","0.0993964053724578","0.137970027309591","0.117633135112338","0.178726970411824","0.0897494833615075","0.0556550909480312","0.0850798789665825","0.0966473201227415","0.0925890371709433","0.117686899753976","0.0988308730901925","0.075223773359838","0.0945108882816981","0.0660662593731206"
"54","646.6","0.0808838211661366","0.126813041221678","0.0949048124044886","0.0911772606287085","0.178722483741499","0.121510304084484","0.131142541129467","0.124400196561561","0.0664637570664921","0.0820099972967451","0.0817373756735568","0.116083354088648","0.097488250702131","0.133114389566722","0.112076302537528","0.173738792636093","0.0866984169037816","0.055943607197659","0.0812999950556338","0.0930080788066316","0.0891379252541342","0.113226090432826","0.094643205577954","0.0746606219019581","0.0906661755506613","0.0630444942196932"
"55","651.2","0.082020243602019","0.122880387468477","0.0950972919388697","0.0938055840454522","0.173170582129427","0.119846187599215","0.131022365447087","0.12354240981632","0.0701904744499536","0.0810091290402344","0.0798273131319053","0.110997811100104","0.0982313780470637","0.129844830466206","0.106429487853704","0.169344312240393","0.0843524917401634","0.0579796601910637","0.0787042238843943","0.0917898481788379","0.0863270204401672","0.110089554777169","0.0917085417134913","0.0762301812836706","0.0878770787359425","0.0612790969418795"
"56","656","0.0862596611481585","0.120565580629295","0.100425966081796","0.1023354729949","0.172137245950348","0.123051383505037","0.136589281397379","0.124271956149109","0.0786439865913517","0.0831150847976459","0.0814289076979422","0.108790410970547","0.103346616218554","0.130692582950081","0.102678172259923","0.16720078823984","0.0847180088729242","0.0634100166710984","0.0791402729356311","0.0951274701627334","0.0866309736189011","0.111336008666133","0.0930697487657508","0.081005643139501","0.0877766496168139","0.0624410502704976"
"57","660.6","0.0938074619758985","0.120585350678892","0.110640825826839","0.115958947860798","0.174312666585645","0.129818226193325","0.147750326029729","0.127091726438259","0.0915436793821854","0.0875296917117715","0.0854942719372371","0.108515012769373","0.112448924863125","0.134577050933632","0.0996927890857613","0.167369736366027","0.0868015343465636","0.0714330473809105","0.0811810113143081","0.101259316104109","0.0891014150785311","0.115747925074514","0.0963940445078526","0.0895649373789852","0.0899106879212616","0.0645681903265789"
"58","665","0.1021825275993","0.121313738936836","0.121650271662448","0.131543237799956","0.177807679784937","0.137757045038508","0.160450898521863","0.131248648654036","0.105682147467502","0.0930420939217115","0.0894150924705749","0.108955026436306","0.122540196741816","0.138844919483922","0.0974914739671128","0.169018041480866","0.0898127531745372","0.0800694745720575","0.0843960594370195","0.10866921482533","0.0922344941361941","0.120709310394797","0.101787664009096","0.0995684223427192","0.0923704060088558","0.0675511081182549"
"59","669.6","0.108002585852805","0.121185467993452","0.128197713420643","0.141582904243713","0.17856673552603","0.142214169217841","0.167924460179962","0.134000750535836","0.1153876349607","0.0953292751204297","0.0918027915876372","0.107902392688443","0.129127100107613","0.140082399668072","0.0942780346802749","0.168856297456157","0.0905308727292132","0.0851487321242861","0.0856519210811907","0.113242175156048","0.0937939789134559","0.123053041289077","0.103478959934184","0.10605231163343","0.0929325251146272","0.0690591320168889"
"60","674","0.108258090012165","0.11867717802022","0.127160868249961","0.141648785003483","0.174262787982598","0.139556288696419","0.166934077874883","0.133913176253906","0.117208670612553","0.0930352723338358","0.0897166849990225","0.103362378355856","0.128460215128287","0.136832790638938","0.0906685143742015","0.165082792990174","0.0884908922866518","0.0852391762644616","0.0834981808618543","0.111525619434048","0.0915722672374125","0.12096342746934","0.100405169534747","0.106400641065959","0.0903781358552962","0.067017138901883"
"61","678.3","0.102439559678744","0.113432981124353","0.116696200356099","0.130848102266906","0.162456299006555","0.128606058489859","0.154902865140944","0.130404878241526","0.110250734933972","0.0853989227091767","0.0824865341951129","0.095315467479597","0.119977654764043","0.127258713474201","0.0842231726451473","0.154864991866446","0.0827529778558408","0.0791009013501016","0.0766328689453096","0.102623068513024","0.0853129278075789","0.112672245996457","0.0928753290835925","0.0993086016958871","0.0836823672116521","0.0610168855170756"
"62","682.7","0.0919548071383751","0.106067180994134","0.0999132105251707","0.111802690929365","0.143823248080066","0.112418628944422","0.134244287557933","0.124083706392528","0.0958410377055394","0.0743985720852579","0.072736755336767","0.0851154731259172","0.105321030243417","0.112931987795434","0.0763303433880241","0.138873761206383","0.0740492781191218","0.0694158873579399","0.0679687294382179","0.0891086144632938","0.0758589508371297","0.0987769100309133","0.0800192737944896","0.0868730013430416","0.0741397525202519","0.0533926918634297"
"63","686.6","0.0790859341774346","0.0977378813259871","0.0804852304745327","0.0893971238401231","0.121497436443588","0.0931550188113","0.110090012137673","0.116274731793682","0.0772980685936631","0.0612262194261997","0.0619996364890237","0.0734243449530396","0.0879322902886014","0.0962742444686994","0.0671499934632729","0.120701690244453","0.0637656543452631","0.0579700855558005","0.0575555126819263","0.0733145786370934","0.0652728017822168","0.0831827203710421","0.0645264340471623","0.0711105729743177","0.0635430011875173","0.0439623993933257"
"64","690.8","0.0670603679639639","0.0895945517784342","0.0630226233543586","0.0693664254612119","0.0990956825849026","0.0750287200932648","0.0878295853088669","0.108311482189847","0.0598825211209635","0.0490508461958984","0.0515881618483694","0.0622017420628311","0.0712980398490648","0.0794638251205722","0.0581792761206057","0.102133448801625","0.0535693863257641","0.0471512111807395","0.0476349055087526","0.058116115489929","0.0551808185410736","0.0681876749844997","0.0506231985101422","0.0568713134628781","0.0534545594195895","0.0352243772156047"
"65","694.7","0.057014256442889","0.0820476785439914","0.0489315745483619","0.052883021733453","0.0804152494065324","0.0601891318327383","0.0692039088293168","0.100763734369436","0.0460285553090628","0.0395295809357269","0.0424648545079312","0.053392215941273","0.0575149332459329","0.0644510437547977","0.0500256039392665","0.0872344220655783","0.0450213485510826","0.0383827129972923","0.0396329131743664","0.0460516305290546","0.0464031248214329","0.0544001196547926","0.0393033332922296","0.0455861441808545","0.0446045889030197","0.0287285436274219"
"66","698.4","0.0492548165736599","0.0752768899150264","0.0379202549368041","0.0407610037932758","0.0651175297989747","0.0482448565697577","0.0548003408414748","0.0940402415798052","0.0348791640387406","0.0315457181686765","0.0353770360191673","0.0451327022347698","0.0464029803348082","0.0522838050568725","0.0424143939752318","0.0737682670482663","0.0374652095698364","0.0311174029653426","0.0326960229883621","0.0366373917466232","0.0393804683593886","0.0439269442970199","0.028056173079711","0.0358991013600001","0.0370778795137999","0.0229179027449588"
"67","702.3","0.0435939278727362","0.0690199019969758","0.0314717352835522","0.0330558077574841","0.0546678190405683","0.0400024414989052","0.0450392262103526","0.0874749746572352","0.0282118692718167","0.0266815280138759","0.0304951059904943","0.0390067734900746","0.0388857426749139","0.0442202075442663","0.0373694284076759","0.0639101115505235","0.0327494455000283","0.0268860853033583","0.0286741692621138","0.0304475376707002","0.0345795981250193","0.0372414674266111","0.0219243173631528","0.0303927263783214","0.0320517864049563","0.0196792197093029"
"68","706","0.0399405873488465","0.0633782929498824","0.0263775561560154","0.0283866791096653","0.0460041133898689","0.0341642595910072","0.0381998552938426","0.0809813788511339","0.023885307658894","0.0236924582964969","0.0259826205279894","0.0342704999849608","0.0332177222513246","0.0364737331120362","0.0329090838556363","0.0555622555587989","0.0282352946728151","0.0235723521443623","0.0247336773498449","0.0260165187319888","0.0300817293462621","0.0312382920362011","0.0164810619214339","0.0261880764119552","0.0278920292322225","0.0179206395121608"
"69","709.7","0.0365663495381526","0.0570130254821137","0.0215163313899654","0.023681090498652","0.0384796280192328","0.0288872412555646","0.0316771044131968","0.0735544334830137","0.0201357674844349","0.0210068396727246","0.022737206103121","0.0294960147986542","0.0280924662048103","0.0303377234807477","0.0283056882027679","0.0470828996959683","0.0246768728517257","0.0203408722531209","0.0219204985081876","0.0223643305605116","0.0263980868370962","0.0262876761115399","0.0121673339775855","0.0217470458255813","0.0236752041487588","0.0166738847555992"
"70","713.2","0.0316433429981224","0.049359242444189","0.0178826738576469","0.0193405841983193","0.0320876420397914","0.023441402621753","0.0258962977646501","0.0643093114042731","0.0161431749808939","0.0177959807957312","0.0192796997466981","0.0239733756989253","0.0226551611330588","0.0244977739122967","0.0238657719902981","0.0395856163997922","0.0199354241093867","0.0169674171034604","0.0182185744623797","0.0186582350006537","0.0225511163723774","0.0232406883164221","0.00751018992447806","0.0175854137238711","0.0197081708650331","0.0144727530344022"
"71","716.8","0.0292516703074629","0.0429967383097104","0.0168303113332525","0.0173600816825319","0.027161274205679","0.0207730651876319","0.0226380460413322","0.0561832404503052","0.0146784908875869","0.0176464491876884","0.0169046930473802","0.0207910606907311","0.0197459740409611","0.0207872192144559","0.0213873704831657","0.0338727701861839","0.018032166022537","0.0155430273034922","0.0167426555866702","0.0165763656341653","0.0195254965728295","0.0202066763761688","0.0059473601371051","0.0158491823036592","0.0176927844212973","0.0140182152978417"
"72","720.1","0.0260792765473183","0.0350877583313444","0.0135234314195999","0.0145865118521024","0.0214869910432729","0.016810381749837","0.0172834368533517","0.045694866442838","0.0120632207667958","0.0166436934951211","0.0141132867342521","0.0172192627617845","0.0154323932309052","0.0161966542886797","0.0173165241643152","0.0259862600945156","0.015684384147078","0.013155317551239","0.0144643142858948","0.014294992730391","0.0160734323937624","0.0158107115935121","0.00319602726043251","0.012557673540375","0.0139776782039045","0.0144809538120699"
"73","723.7","0.0216277911121738","0.0262653469272589","0.0102965081346811","0.0107181798843823","0.0160318135954371","0.0125358623643258","0.0120634821406093","0.03281871790356","0.00865119977291107","0.0144846322895216","0.0126917914652847","0.0126731104196161","0.0108592504121121","0.0123780605991276","0.0140641445922921","0.0182683272398081","0.0129185056345824","0.0110991980992928","0.0121749784367036","0.0118177916917308","0.0124816063250818","0.0132697676374593","-0.00064284561117434","0.00888666609258607","0.0111774066362639","0.0125257641714512"
"74","726.8","0.0156975724674455","0.0167558779261054","0.00797284826483068","0.0081006113128896","0.0112302862204282","0.00852072235372668","0.00889338854676168","0.0204160782907098","0.00665778303692176","0.0122586397084352","0.00835734442054848","0.00816474441871577","0.00714023049340879","0.00815864733157626","0.0103386706410068","0.0106883958628032","0.00972854363588503","0.00792441006709832","0.00963725093128757","0.00802793357043437","0.00877422072186697","0.00981168540149551","6.30877358452492e-05","0.00546225140847153","0.00831697520447274","0.0110115309980368"
"75","730","0.00604465700195752","0.0039614145135153","0.00135855662633035","0.00132050106775818","0.00227860395312288","0.00205457373310568","0.00105588888598892","0.00497221238031935","0.00053513436147714","0.00626367469829249","0.000905187290762249","0.00204708720805906","-0.000508944924317529","0.000369927264377557","0.00261009002217193","0.00138098144337577","0.00202055331146813","0.000994896758463031","0.00330833005652914","0.00221933222415824","0.00142270640945772","0.00225282569056112","-0.00387238611706032","-0.000252987630511899","0.000687395308497267","0.00558852746136521"
"76","733.4","-0.00260437035222097","-0.00661811724861375","-0.0034964013486547","-0.00341986219143744","-0.00385466547288293","-0.00405813456631243","-0.00393654478165778","-0.00885721189906453","-0.00424642532862898","-0.00135605296635524","-0.00315271033569323","-0.00444350345402386","-0.0053367934104077","-0.00357506572381265","-0.00311237939745399","-0.00574634507495654","-0.00240715499550446","-0.00388632544237254","-0.00230852032053504","-0.00190273027032579","-0.00350256030455959","-0.00250409870167652","-0.00552674524929501","-0.00539779274298778","-0.00400935778495238","-0.00037723389654784"
"77","736.7","-0.0101893090372964","-0.0150094615077875","-0.00555844878212273","-0.00737524863382914","-0.00890606871797085","-0.00841412624846602","-0.00731011191036153","-0.0182445256928758","-0.00634520180268137","-0.00801485401310431","-0.00732069640568262","-0.00882649656109579","-0.00821150907006289","-0.00770160115567624","-0.00805935350666611","-0.0110901501354208","-0.00792800389411471","-0.00726396830868677","-0.00723829951286931","-0.00747147081002174","-0.00805222058252047","-0.00723576327272992","-0.00191063627170874","-0.00751818444053247","-0.00728424955316654","-0.00722888521272833"
"78","739.3","-0.0151381588330805","-0.0189879685466179","-0.00745051110999045","-0.0075337574990451","-0.0117411138988435","-0.00880379850172429","-0.00878383415463308","-0.0237081400070671","-0.00589944541844224","-0.0102531950535881","-0.00925202364511822","-0.00886920034421543","-0.00785323433515499","-0.0086587420684994","-0.00967510622641331","-0.0121337999016664","-0.00885818421494535","-0.00755034358686007","-0.0083539845286446","-0.00854550329077571","-0.00963575214954411","-0.00969295381909318","0.00514394752186688","-0.00446121125587328","-0.00789709851540187","-0.0100095427054232"
"79","742.4","-0.0189202306987229","-0.0197914993601499","-0.00841078049574403","-0.00767071309333561","-0.0118930935497737","-0.00866441403878034","-0.00916099861481934","-0.0254258365527212","-0.00559082657950557","-0.013316959794128","-0.00775672402236753","-0.00835277216992253","-0.00630394057507587","-0.00885291038828784","-0.0106452464602949","-0.0128684203583289","-0.00951902956854803","-0.00731891961313996","-0.00967040036924586","-0.00830541408591207","-0.00869765666560879","-0.0109141934978517","0.0104906850182235","-0.00467973166808375","-0.00738375035607467","-0.0111656516463987"
"80","745","-0.0225972282075743","-0.0216633510350549","-0.00823520270893012","-0.00872622269948523","-0.0146327531727901","-0.0099810668457121","-0.0101047069652398","-0.0276661608656987","-0.00582543880884761","-0.0167095783641948","-0.00858545550198588","-0.00960615577582956","-0.00521942250144357","-0.00831497014748495","-0.0128373438289577","-0.0144852491701301","-0.0108619544881359","-0.00715426552503374","-0.0120136689791203","-0.0101349317596791","-0.00886377614793601","-0.0107979810316768","0.0264392347292248","-0.00459668330344345","-0.00758499914354301","-0.014825462981825"
