wavelength,class1,class2,class3
696,0.131300377106667,0.176070194205972,0.147563487541548
697,0.132706392309047,0.1763423979453,0.154869417377133
698,0.134058088544686,0.176736336250451,0.162653866887821
699,0.135457989846873,0.177010099688574,0.17148072808605
700,0.136816915941423,0.177212651845612,0.181864409450293
701,0.138002146334478,0.177401636650968,0.193069579574429
702,0.139083667039372,0.177609114468303,0.203720217455121
703,0.140036566309508,0.177830182578564,0.213961372709024
704,0.140847160582708,0.178017052398875,0.224616528855161
705,0.141629072850601,0.178137066665241,0.234851948017015
706,0.142397493255106,0.178245174513277,0.244989018323727
707,0.143024556765755,0.178407999090838,0.255797811753449
708,0.143594674174044,0.178561161775159,0.266888995348008
709,0.144148544984429,0.178668760605979,0.277455491714553
710,0.144659468447683,0.178557877690253,0.287308752510243
711,0.145149866921116,0.178441326079383,0.297039254346182
712,0.145635414645487,0.178711668310151,0.307932431378395
713,0.146102759829397,0.179037805109856,0.318013574618563
714,0.1465597356922,0.179232766238384,0.327034180004806
715,0.147038370775096,0.179119304506138,0.336499453103894
716,0.147575633338531,0.178942259326592,0.346057997203274
717,0.14824192217103,0.179074551124126,0.355900444696255
718,0.148965857007397,0.179471271084285,0.366092906843593
719,0.149652271131935,0.179908002929403,0.376564109553533
720,0.150097411503186,0.179438782605978,0.386215013350845
721,0.150224285536556,0.179366059633635,0.393024300748068
722,0.150195351586719,0.179926018946103,0.397618636854541
723,0.150419587275233,0.180173680691159,0.402547847298889
724,0.150827506985772,0.180163836514595,0.408921125896649
725,0.151298623590787,0.179793557314137,0.416958010032324
726,0.151695186692297,0.179801574484536,0.423850144077512
727,0.151973672878333,0.180215052169668,0.428858890057759
728,0.152231969255259,0.180162884271694,0.433242246714929
729,0.152486890539528,0.180094727025703,0.437167364136039
730,0.152735525774646,0.180150280672076,0.440955823594905
731,0.152943218351498,0.18019916587755,0.444346176899189
732,0.153055572266064,0.180107051803663,0.447113998237996
733,0.153013280259031,0.180033273350233,0.448993544419872
734,0.153074318392659,0.180206151692536,0.451072938048762
735,0.153245286264597,0.180517103429538,0.453445035622779
736,0.153404826711553,0.180582158024823,0.455553467864503
737,0.153596270420131,0.180620221967213,0.458079218067022
738,0.153806963276086,0.180749823066638,0.46081618845704
739,0.15397702931909,0.180817646895608,0.462465177612544
740,0.154120185276423,0.180786855082813,0.463789866690795
741,0.154255015209735,0.180723449925521,0.466248739713866
742,0.154453601733575,0.180719467396595,0.467970640673346
743,0.154693085418923,0.18084268071373,0.469055804181182
744,0.15487814951957,0.181048427577967,0.471070029790173
745,0.155044795993452,0.181237631645535,0.472780443822798
746,0.155211133558968,0.181316325384278,0.4737065782804
747,0.155418257070171,0.181382022783861,0.475136584102149
748,0.155653716294223,0.181475106821632,0.47676791493287
749,0.155857599289138,0.181658310823458,0.478341329404004
750,0.156098735723811,0.181752386700812,0.479560824964246
751,0.15636198654873,0.181698145620725,0.480491089389849
752,0.156541837841797,0.181631256150748,0.481614608496568
753,0.156735295418372,0.181595762265442,0.482832478558262
754,0.156992225919005,0.18159463432819,0.484229396054201
755,0.157243263961368,0.181769096360437,0.485350489959569
756,0.157462231015273,0.181989188340088,0.486396888751588
757,0.157613031074124,0.182065686270897,0.487951879193174
758,0.15768407158581,0.182088356878275,0.489126342846998
759,0.157783853701556,0.182130914059557,0.490329155447448
760,0.158406044506065,0.182304285509866,0.494682811007151
761,0.159629178531481,0.18241361740407,0.501694641068235
762,0.160684334812102,0.181894564258492,0.50460442673523
763,0.16102802260378,0.181785107165972,0.504143430182916
764,0.160922522449341,0.182240381797399,0.503097339187643
765,0.160863482729823,0.182615485419389,0.503316323825862
766,0.160669473278671,0.182449011353898,0.502192083447259
767,0.160457928130754,0.182234368095439,0.500720374071187
768,0.160434294518044,0.18241194262832,0.500750612696025
769,0.160469192444623,0.182601912016846,0.500874167810766
770,0.1605128616951,0.182715126265133,0.500598021673605
771,0.160620735473401,0.182679430041031,0.501269796154511
772,0.160775408161072,0.182651106159664,0.50245978591099
773,0.160941648578304,0.182799918332169,0.50333115813903
774,0.161122834363924,0.182925026078257,0.504189026287453
775,0.161311791893167,0.183019012831633,0.505116394966908
776,0.161478317799608,0.183065424571373,0.506197646493468
777,0.16165200077826,0.183065596969257,0.507350455166391
778,0.161856480919851,0.183090803320048,0.508298357967503
779,0.16206099986665,0.183111787208315,0.509029978422164
780,0.162245140002441,0.183164231987673,0.50993584877113
781,0.162353523392885,0.183319925822235,0.511016970421234
782,0.162520799173004,0.183411392808223,0.51226450734753
783,0.162755308955286,0.183403863055505,0.513749050574494
784,0.162928047913121,0.183518628557955,0.515169060479296
785,0.163084584131285,0.183536886055575,0.516205444609402
786,0.163257832219554,0.18333526847353,0.516927408258833
787,0.163461094346674,0.183559926376369,0.517806598400868
788,0.163682281285564,0.183924533694038,0.519025830927528
789,0.16389906236904,0.183795665549209,0.520144115829567
790,0.164096475245241,0.183817667900456,0.521112763964236
791,0.164257814590375,0.184007190059943,0.521977945755111
792,0.164352612294716,0.183909536317885,0.522989431404003
793,0.164437079563362,0.183799226793844,0.524103282465387
794,0.164552616329202,0.183792011358933,0.525259884468309
795,0.164705074466497,0.184039579850693,0.525801979054493
796,0.164866293592968,0.184327952869846,0.526343819441969
797,0.165016849541482,0.184346994090287,0.527699001372275
798,0.165148357994547,0.184124420511419,0.529433146724483
799,0.165271764923736,0.183861132877807,0.531090680767656
800,0.165422380569908,0.184149673042324,0.531514585538605
801,0.165575273595159,0.184490514465196,0.531928719016899
802,0.1657171468932,0.184423530391654,0.532749300314892
803,0.165855755976809,0.184278187315147,0.533923313023211
804,0.165983287527743,0.184154124971629,0.535315830497857
805,0.166083824948749,0.184219324701368,0.536730534001002
806,0.166181290866135,0.184413746265307,0.537771218628204
807,0.166275754937636,0.184611984327564,0.538437507637585
808,0.166361818550155,0.184409983480426,0.538718805139439
809,0.166487390622099,0.184382142839916,0.539848075412439
810,0.166665198139369,0.184686792543392,0.542033828413581
811,0.166884019871291,0.184886031159071,0.543322977598339
812,0.16713536410592,0.184955010900051,0.544505472732315
813,0.167432308229682,0.1848178277275,0.546746864267267
814,0.167684664376485,0.184828384092591,0.5485613156236
815,0.167904479664269,0.185018508159563,0.549579522112762
816,0.168207733019551,0.184909790365831,0.551373686351618
817,0.168405212716965,0.184833843946771,0.552767195786436
818,0.168426278568644,0.18496966786887,0.553384815722581
819,0.168411334312546,0.18513093409537,0.55316821387201
820,0.168380331437255,0.184981292526143,0.552985400467689
821,0.16835181735989,0.184520003599779,0.554136989602578
822,0.168380571474202,0.184399307492205,0.555036222306844
823,0.168443431656875,0.184631835871884,0.555739876512394
824,0.168535414070458,0.185110190963457,0.557084881010125
825,0.168530727243774,0.18510816467924,0.558964707361031
826,0.168426789211821,0.184518277710139,0.560502329998252
827,0.168398909508061,0.184118717986713,0.560060045168411
828,0.168402047863509,0.184071957799447,0.559361026397909
829,0.168400733825668,0.184412428040742,0.559945173655212
830,0.16844523255416,0.18448211053791,0.561421622558432
831,0.168479034221066,0.184424309169784,0.562957102603911
832,0.168403934357599,0.184880058103646,0.562509782204722
833,0.168310633812539,0.185034959862013,0.561867615476667
834,0.168225541047526,0.184799042259919,0.561747899373866
835,0.168177848092253,0.184842886311504,0.56259987586996
836,0.168104784688642,0.184810477573519,0.563149082841171
837,0.167945419228466,0.184475042887042,0.562913453566938
838,0.167808133426316,0.184416361331983,0.563357862794967
839,0.167685736856222,0.18435030167857,0.5643350774322
840,0.167555285164086,0.183821373345823,0.565207817792635
841,0.167433701873114,0.183604748158318,0.565978358035302
842,0.167325226440416,0.18380811292388,0.566672136744888
843,0.167267257883496,0.183835651594933,0.566866241200549
844,0.167166581335001,0.183926952994444,0.567535146821284
845,0.166999851405466,0.184160380971071,0.568579696633759
846,0.166890626384234,0.184218193172233,0.568515093280801
847,0.166786925918039,0.184183980300402,0.568150585653889
848,0.166645052346965,0.184111088605275,0.568935291317915
849,0.166508221067001,0.183829371292533,0.569751999697439
850,0.166373516932,0.183552779251613,0.570170423753319
851,0.166247398010747,0.183837641299445,0.570221190800764
852,0.166131179495512,0.184142332400702,0.57077003739968
853,0.166042624473997,0.18412314540319,0.571980694616
854,0.165913395901538,0.183813656575619,0.572604093708596
855,0.165790611067106,0.183451158533252,0.573008064290475
856,0.165731012022518,0.183122263731839,0.573869166865847
857,0.165578332509815,0.183117804094374,0.574479905565633
858,0.16537405744041,0.183307501216724,0.575120926326004
859,0.165200858821835,0.18354164896765,0.575419073169969
860,0.165023467796461,0.183664052988499,0.575903318164049
861,0.164845500620463,0.183602566366106,0.576952625447166
862,0.16473825665235,0.183476561212321,0.578920618082458
863,0.164667042105286,0.183442091979907,0.580011684091125
864,0.164572270791185,0.183486662801441,0.578949494593237
865,0.16446459447549,0.183686139802947,0.578802754691614
866,0.164383203871298,0.183757266334133,0.579494983653141
867,0.164329942462894,0.183350235497564,0.580202260168613
868,0.164242776720446,0.183372715286778,0.581036635145174
869,0.164141112457611,0.183773594066286,0.582089963723727
870,0.164148497179364,0.183578426333097,0.583695298089208
871,0.16416222008056,0.183263366333661,0.583870580903468
872,0.164097916166425,0.18322764807717,0.583157885276625
873,0.163995894975326,0.183282283974112,0.584604026356655
874,0.163973005141919,0.183261195571293,0.586375793033244
875,0.164096218632698,0.18297607609671,0.587276289317247
876,0.164154253001317,0.182977271913922,0.587856012258346
877,0.164176162750765,0.183146010419126,0.588560935660082
878,0.164215890917993,0.182725973016894,0.589431356563035
879,0.164246673957466,0.18264218394882,0.590522546590191
880,0.164284798347381,0.183026043556124,0.591530335654306
881,0.164349492373507,0.183013743197323,0.591729323913129
882,0.164457435107253,0.182900822254662,0.592119892841189
883,0.164609688656242,0.182814854820377,0.593325722328181
884,0.164687777071435,0.182536359973986,0.592899683795642
885,0.164726672483487,0.182343774444683,0.592156930913421
886,0.164753148153783,0.182613650694657,0.594037547522219
887,0.164857988209467,0.182657763026421,0.594931720555948
888,0.16502291607921,0.182419993222257,0.594937886277038
889,0.165098319997607,0.182489185621584,0.596382345104735
890,0.16513339670044,0.182533789010256,0.597884031162367
891,0.165179565047661,0.182398690009501,0.599493862480282
892,0.165349234445454,0.18233542109547,0.600193890966201
893,0.165584475898799,0.182203500201238,0.600526969516425
894,0.165748666019012,0.18190912176317,0.602177458195271
895,0.165902762626542,0.182584698173437,0.603982041498451
896,0.166071554238593,0.183534264450087,0.604579277457744
897,0.166371354256881,0.181932286212958,0.601618632222113
898,0.166683127670542,0.182474411250046,0.601429302096572
899,0.166919650121162,0.185070185680233,0.605084767912822
900,0.166919500275689,0.182405567168907,0.607290333099252
901,0.166944670442811,0.180727405569692,0.606808885553029
902,0.167121957973286,0.183002140193153,0.60478412190714
903,0.167124627902551,0.182824545109313,0.605072944882215
904,0.167046666047,0.181617387554617,0.606382512889948
905,0.167048081269486,0.181578091011546,0.606335600938242
906,0.167106530840614,0.181532924722827,0.606044749701782
907,0.167228735239351,0.181665777466123,0.607309766316167
908,0.167271069598881,0.182074829993618,0.61279168302052
909,0.167407329823607,0.182429824448503,0.613376679867232
910,0.167632912462316,0.182770870682893,0.607459993913003
911,0.167679106893678,0.182788853661827,0.607347087471596
912,0.167687256293763,0.182587252619694,0.608318900645088
913,0.167680387697949,0.182472653166686,0.60720850955156
914,0.167688477494,0.18269355581391,0.607063231285807
915,0.167816365858087,0.182716603125096,0.60777932661179
916,0.168011686647648,0.181878576770782,0.610831934217565
917,0.167985745594525,0.181583894210201,0.611773234745746
918,0.167777258866099,0.182083905056961,0.611653032373997
919,0.167754828931211,0.182324726640135,0.611136033879232
920,0.167679186886071,0.182367527269586,0.609548033961589
921,0.167496865602067,0.182493528152075,0.607098843932589
922,0.16759352319792,0.181202316967797,0.603767323812656
923,0.167669322196312,0.181154161409274,0.602298823143584
924,0.167409733127713,0.183191092931999,0.60366399646028
925,0.167349072718504,0.183014626727206,0.606889852558715
926,0.16750665682164,0.181921152102071,0.607718225087875
927,0.167651089530465,0.182771376421571,0.599092918885565
928,0.168031112974428,0.182556189884567,0.599311500311378
929,0.168439466965431,0.181902903499259,0.607477941257898
930,0.168516720737401,0.186111247317526,0.604441350955904
931,0.168876585934048,0.185222027276611,0.605590212004075
932,0.169694207693562,0.174671600236008,0.61457706932072
933,0.170183680106561,0.17492556567544,0.594024028149829
934,0.170627956629486,0.183025465622705,0.563200777093768
935,0.171276277994456,0.184852323981215,0.54919987089493
936,0.171391626343573,0.178367902047024,0.558078440249166
937,0.171175450917138,0.167965772745197,0.582862402712613
938,0.171531371940527,0.161774808123273,0.604860609192288
939,0.171660617980606,0.172755762123339,0.589377629231907
940,0.171169595888859,0.191254992378331,0.554838561974785
941,0.169792627546607,0.18722829383598,0.568203616107101
942,0.17013298048438,0.182751564467751,0.578638084080094
943,0.171860748438738,0.182811085144516,0.572256729180973
944,0.170722599599556,0.181031548152295,0.563488466214673
945,0.169756656973619,0.179576962810969,0.542909201608056
946,0.170063942219071,0.181014312885262,0.5181543307364
947,0.170405829201579,0.179272669459005,0.549646071217428
948,0.170670006880957,0.180203438188715,0.580819760072511
949,0.17103929617371,0.187559663468359,0.550287267757642
950,0.170955744701066,0.183551765391073,0.525955910395688
951,0.170802894824752,0.174713653976002,0.51621629835773
952,0.170739690704917,0.178724778285206,0.50701806294849
953,0.170674408429177,0.181994763766148,0.511280186734331
954,0.170605423980641,0.181579883787122,0.528617036855801
955,0.170183198735386,0.178489264624886,0.532373314510477
956,0.170456911266291,0.176046067821892,0.519983169832956
957,0.171629827855391,0.173696584131661,0.502046881610114
958,0.17061617495326,0.167920676588905,0.499392749310663
959,0.169466312908664,0.168335620386941,0.502291113320384
960,0.169801610433352,0.180271117163555,0.503224054213613
961,0.170296254817943,0.182798073579165,0.510623900185762
962,0.170409346152754,0.179297911645019,0.512822281318448
963,0.169813916975422,0.17294270487639,0.50086252894408
964,0.169612635102993,0.177616505205539,0.489541530340524
965,0.169675802218695,0.186646888410249,0.486220540069795
966,0.169359859435975,0.179149358653305,0.488770527732715
967,0.169121541357076,0.174344492985495,0.488288884419367
968,0.169061668733503,0.175736604049021,0.488438095296059
969,0.168774816208141,0.180216172994386,0.491479951131171
970,0.168877766472734,0.183129832813613,0.492893642655534
971,0.169367418367506,0.180952592633568,0.490292390557904
972,0.169490893144546,0.17679686759063,0.491474167329619
973,0.169518172590419,0.173310268268916,0.492008150675059
974,0.169483734913413,0.171413681314675,0.490158366348558
975,0.169370698958328,0.175567096611183,0.487307097794863
976,0.169309692464831,0.179690156547608,0.488984801002227
977,0.169602707295952,0.175907081733236,0.494285059852575
978,0.169764266237401,0.172872330201876,0.49536169741963
979,0.169757975217291,0.173340163803999,0.493366960166932
980,0.170005917289955,0.177571329879954,0.495408224455248
981,0.1700015145486,0.181022080681528,0.494750648539783
982,0.16962317057931,0.180496356489692,0.492080597104297
983,0.169644568457921,0.177297990691512,0.491899319489613
984,0.169852068684109,0.176316584349952,0.491043601675668
985,0.169978954394416,0.179726471627874,0.486959570910602
986,0.170058690667165,0.183290161251078,0.492329682076577
987,0.170034556728986,0.183875916694643,0.498229755909848
988,0.169773136648216,0.17964280680399,0.496589982582557
989,0.170123578364628,0.178331146618869,0.497586851079782
990,0.170742218421871,0.179696352259014,0.498625505185308
991,0.170557484216867,0.180565328770658,0.490623588785616
992,0.17021591058796,0.180491300341451,0.487854493006704
993,0.170035184629865,0.179505994700417,0.492801635686006
994,0.170340270303672,0.177527355908691,0.499820113322968
995,0.17046298401106,0.179158257324205,0.503182521228328
996,0.170408722671176,0.182970950512321,0.499078260221183
997,0.170968881609716,0.17768156996294,0.50464870034547
998,0.171369317417516,0.173281323484267,0.513361980947673
999,0.171064008010512,0.175786489669767,0.512943554875755
1000,0.170951879983124,0.176403108513093,0.506749746580663
1001,0.171094759297506,0.178467948478474,0.504604718515682
1002,0.171459604322888,0.182715791032048,0.513764791563859
1003,0.172006855621712,0.183549455146242,0.515839048253667
1004,0.172442348509096,0.182527881251795,0.512339801172447
1005,0.171959694235675,0.181936732828202,0.51193847755703
1006,0.171640917717123,0.181505824330882,0.516061021926022
1007,0.171901815744572,0.181137796589061,0.522471290860907
1008,0.172315954646885,0.18446498393941,0.527140708203886
1009,0.172258650807021,0.181668793001088,0.530635207835813
1010,0.17179817801704,0.172901619313977,0.530088463190366
1011,0.172316332412136,0.178527676850277,0.528842180416506
1012,0.173000333054262,0.185306457805865,0.526093659031001
1013,0.173119652088035,0.183739642306236,0.519491390955421
1014,0.172653037475336,0.180574238120104,0.512824998417449
1015,0.172251317013331,0.180060648701327,0.519288732300614
1016,0.172500816362985,0.18034925015581,0.543777024104926
1017,0.173016516870957,0.181757060430233,0.547859615729082
1018,0.173403475186876,0.185012043496595,0.539664865570929
1019,0.173621506383578,0.178923560149618,0.537925703643307
1020,0.173259904970324,0.177206811090266,0.530749426342584
1021,0.172678496421082,0.179033655918379,0.519180720454712
1022,0.172817426441201,0.176028955462118,0.529246656147907
1023,0.172857279892494,0.177146714703193,0.538093140211967
1024,0.172688408983996,0.182551585637366,0.539774359456774
1025,0.172864041888768,0.185960165790073,0.547527234430939
1026,0.173307703504192,0.191692258697849,0.552701669506757
1027,0.173891226816437,0.197868270018252,0.547836879429299
1028,0.173517799631035,0.187059100010114,0.557780006730798
1029,0.173098844492311,0.18209983285877,0.566129192637543
1030,0.1731662488668,0.193441971558685,0.563301779650453
1031,0.172869273664035,0.186621902164191,0.554585205097341
1032,0.17288876602797,0.181237146120985,0.555464769587349
1033,0.173455876697606,0.189729232175719,0.570762556573675
1034,0.173206965228184,0.192062453071893,0.586670120666681
1035,0.17257042340109,0.188788413880063,0.585311642861594
1036,0.172717005249497,0.183931866042421,0.546216470497418
1037,0.173417938810386,0.171427169237877,0.553214681683413
1038,0.174084339698009,0.165601043397434,0.586803601624899
1039,0.173298323680049,0.170790706975743,0.591944890304031
1040,0.173591658152252,0.171610677312239,0.594028792155905
1041,0.174620598760477,0.169756902173629,0.590528221424252
1042,0.17312591097624,0.175683846730766,0.578318851778948
1043,0.173076764026374,0.175318400301883,0.570564949964905
1044,0.174930838229951,0.164251393619409,0.565130990643848
1045,0.174266935967584,0.180032150358774,0.550056477065367
1046,0.173459446075678,0.201015869514513,0.549177357951111
1047,0.173675282516355,0.204265448280412,0.56753209550335
1048,0.173139203737903,0.184264846365023,0.556929319827265
1049,0.173023240689879,0.164004837726516,0.543730350439177
1050,0.174205334493245,0.167262029657549,0.552536561120914
1051,0.173055797837298,0.178152526772815,0.581552816995539
1052,0.171698238954969,0.188826912950781,0.599063247739593
1053,0.172301129478347,0.193005975246511,0.56922340760837
1054,0.172705721400074,0.203094421970023,0.580076844384808
1055,0.173097209975748,0.217124671433937,0.60053751347264
1056,0.174173840596056,0.208134646661125,0.57856080127638
1057,0.173194923956683,0.189588442146759,0.564045437759328
1058,0.171380625442886,0.17425604168051,0.557672306088198
1059,0.173320058270249,0.192180963678562,0.548706691793447
1060,0.173671854783646,0.186542386773348,0.567825828720852
1061,0.171585367668077,0.159604841303038,0.600152353099664
1062,0.171874660061895,0.170093093699496,0.570014973606717
1063,0.172420466260105,0.167821023698128,0.546450509362877
1064,0.172367694270352,0.151737299271465,0.548101081270928
1065,0.171994122347222,0.163093214452376,0.583219103292374
1066,0.172405081046976,0.192285839689019,0.601640720606446
1067,0.173111375952826,0.211561865897547,0.596318263474589
1068,0.172239367657553,0.163235675997951,0.609437760301313
1069,0.171253662336065,0.139210885129747,0.587282827180004
1070,0.171768872475354,0.1755646238967,0.529771842298676
1071,0.173588540450068,0.190118590316309,0.564182105246256
1072,0.1750757724363,0.185665112322187,0.617318660143379
1073,0.175269618644947,0.190327984668038,0.637835214253164
1074,0.17387909848085,0.194940685537655,0.631479796459087
1075,0.172573594542639,0.194102239424215,0.577315832364275
